Testing with Activation Function: ReLU
Activation: Sigmoid, PassengerId: 1156, Prediction: 0
Activation: Sigmoid, PassengerId: 1157, Prediction: 0
Activation: Sigmoid, PassengerId: 1158, Prediction: 0
Activation: Sigmoid, PassengerId: 1159, Prediction: 0
Activation: Sigmoid, PassengerId: 1160, Prediction: 0
Activation: Sigmoid, PassengerId: 1161, Prediction: 0
Activation: Sigmoid, PassengerId: 1162, Prediction: 0
Activation: Sigmoid, PassengerId: 1163, Prediction: 0
Activation: Sigmoid, PassengerId: 1164, Prediction: 1
Activation: Sigmoid, PassengerId: 1165, Prediction: 1
Activation: Sigmoid, PassengerId: 1166, Prediction: 0
Activation: Sigmoid, PassengerId: 1167, Prediction: 1
Activation: Sigmoid, PassengerId: 1168, Prediction: 0
Activation: Sigmoid, PassengerId: 1169, Prediction: 0
Activation: Sigmoid, PassengerId: 1170, Prediction: 0
Activation: Sigmoid, PassengerId: 1171, Prediction: 0
Activation: Sigmoid, PassengerId: 1172, Prediction: 0
Activation: Sigmoid, PassengerId: 1173, Prediction: 1
Activation: Sigmoid, PassengerId: 1174, Prediction: 1
Activation: Sigmoid, PassengerId: 1175, Prediction: 0
Activation: Sigmoid, PassengerId: 1176, Prediction: 1
Activation: Sigmoid, PassengerId: 1177, Prediction: 0
Activation: Sigmoid, PassengerId: 1178, Prediction: 0
Activation: Sigmoid, PassengerId: 1179, Prediction: 0
Activation: Sigmoid, PassengerId: 1180, Prediction: 0
Activation: Sigmoid, PassengerId: 1181, Prediction: 0
Activation: Sigmoid, PassengerId: 1182, Prediction: 0
Activation: Sigmoid, PassengerId: 1183, Prediction: 0
Activation: Sigmoid, PassengerId: 1184, Prediction: 0
Activation: Sigmoid, PassengerId: 1185, Prediction: 0
Activation: Sigmoid, PassengerId: 1186, Prediction: 0
Activation: Sigmoid, PassengerId: 1187, Prediction: 0
Activation: Sigmoid, PassengerId: 1188, Prediction: 1
Activation: Sigmoid, PassengerId: 1189, Prediction: 0
Activation: Sigmoid, PassengerId: 1190, Prediction: 0
Activation: Sigmoid, PassengerId: 1191, Prediction: 0
Activation: Sigmoid, PassengerId: 1192, Prediction: 0
Activation: Sigmoid, PassengerId: 1193, Prediction: 0
Activation: Sigmoid, PassengerId: 1194, Prediction: 0
Activation: Sigmoid, PassengerId: 1195, Prediction: 0
Activation: Sigmoid, PassengerId: 1196, Prediction: 1
Activation: Sigmoid, PassengerId: 1197, Prediction: 1
Activation: Sigmoid, PassengerId: 1198, Prediction: 0
Activation: Sigmoid, PassengerId: 1199, Prediction: 0
Activation: Sigmoid, PassengerId: 1200, Prediction: 0
Activation: Sigmoid, PassengerId: 1201, Prediction: 0
Activation: Sigmoid, PassengerId: 1202, Prediction: 0
Activation: Sigmoid, PassengerId: 1203, Prediction: 0
Activation: Sigmoid, PassengerId: 1204, Prediction: 0
Activation: Sigmoid, PassengerId: 1205, Prediction: 0
Activation: Sigmoid, PassengerId: 1206, Prediction: 1
Activation: Sigmoid, PassengerId: 1207, Prediction: 1
Activation: Sigmoid, PassengerId: 1208, Prediction: 0
Activation: Sigmoid, PassengerId: 1209, Prediction: 0
Activation: Sigmoid, PassengerId: 1210, Prediction: 0
Activation: Sigmoid, PassengerId: 1211, Prediction: 0
Activation: Sigmoid, PassengerId: 1212, Prediction: 0
Activation: Sigmoid, PassengerId: 1213, Prediction: 0
Activation: Sigmoid, PassengerId: 1214, Prediction: 0
Activation: Sigmoid, PassengerId: 1215, Prediction: 1
Activation: Sigmoid, PassengerId: 1216, Prediction: 1
Activation: Sigmoid, PassengerId: 1217, Prediction: 0
Activation: Sigmoid, PassengerId: 1218, Prediction: 0
Activation: Sigmoid, PassengerId: 1219, Prediction: 0
Activation: Sigmoid, PassengerId: 1220, Prediction: 0
Activation: Sigmoid, PassengerId: 1221, Prediction: 0
Activation: Sigmoid, PassengerId: 1222, Prediction: 1
Activation: Sigmoid, PassengerId: 1223, Prediction: 1
Activation: Sigmoid, PassengerId: 1224, Prediction: 0
Activation: Sigmoid, PassengerId: 1225, Prediction: 1
Activation: Sigmoid, PassengerId: 1226, Prediction: 0
Activation: Sigmoid, PassengerId: 1227, Prediction: 0
Activation: Sigmoid, PassengerId: 1228, Prediction: 0
Activation: Sigmoid, PassengerId: 1229, Prediction: 0
Activation: Sigmoid, PassengerId: 1230, Prediction: 0
Activation: Sigmoid, PassengerId: 1231, Prediction: 1
Activation: Sigmoid, PassengerId: 1232, Prediction: 0
Activation: Sigmoid, PassengerId: 1233, Prediction: 0
Activation: Sigmoid, PassengerId: 1234, Prediction: 0
Activation: Sigmoid, PassengerId: 1235, Prediction: 1
Activation: Sigmoid, PassengerId: 1236, Prediction: 1
Activation: Sigmoid, PassengerId: 1237, Prediction: 1
Activation: Sigmoid, PassengerId: 1238, Prediction: 0
Activation: Sigmoid, PassengerId: 1239, Prediction: 1
Activation: Sigmoid, PassengerId: 1240, Prediction: 0
Activation: Sigmoid, PassengerId: 1241, Prediction: 1
Activation: Sigmoid, PassengerId: 1242, Prediction: 1
Activation: Sigmoid, PassengerId: 1243, Prediction: 0
Activation: Sigmoid, PassengerId: 1244, Prediction: 0
Activation: Sigmoid, PassengerId: 1245, Prediction: 0
Activation: Sigmoid, PassengerId: 1246, Prediction: 1
Activation: Sigmoid, PassengerId: 1247, Prediction: 1
Activation: Sigmoid, PassengerId: 1248, Prediction: 1
Activation: Sigmoid, PassengerId: 1249, Prediction: 0
Activation: Sigmoid, PassengerId: 1250, Prediction: 0
Activation: Sigmoid, PassengerId: 1251, Prediction: 1
Activation: Sigmoid, PassengerId: 1252, Prediction: 0
Activation: Sigmoid, PassengerId: 1253, Prediction: 1
Activation: Sigmoid, PassengerId: 1254, Prediction: 1
Activation: Sigmoid, PassengerId: 1255, Prediction: 0
Activation: Sigmoid, PassengerId: 1256, Prediction: 1
Activation: Sigmoid, PassengerId: 1257, Prediction: 0
Activation: Sigmoid, PassengerId: 1258, Prediction: 0
Activation: Sigmoid, PassengerId: 1259, Prediction: 1
Activation: Sigmoid, PassengerId: 1260, Prediction: 1
Activation: Sigmoid, PassengerId: 1261, Prediction: 0
Activation: Sigmoid, PassengerId: 1262, Prediction: 0
Activation: Sigmoid, PassengerId: 1263, Prediction: 1
Activation: Sigmoid, PassengerId: 1264, Prediction: 0
Activation: Sigmoid, PassengerId: 1265, Prediction: 0
Activation: Sigmoid, PassengerId: 1266, Prediction: 1
Activation: Sigmoid, PassengerId: 1267, Prediction: 1
Activation: Sigmoid, PassengerId: 1268, Prediction: 0
Activation: Sigmoid, PassengerId: 1269, Prediction: 0
Activation: Sigmoid, PassengerId: 1270, Prediction: 0
Activation: Sigmoid, PassengerId: 1271, Prediction: 0
Activation: Sigmoid, PassengerId: 1272, Prediction: 0
Activation: Sigmoid, PassengerId: 1273, Prediction: 0
Activation: Sigmoid, PassengerId: 1274, Prediction: 1
Activation: Sigmoid, PassengerId: 1275, Prediction: 0
Activation: Sigmoid, PassengerId: 1276, Prediction: 0
Activation: Sigmoid, PassengerId: 1277, Prediction: 0
Activation: Sigmoid, PassengerId: 1278, Prediction: 0
Activation: Sigmoid, PassengerId: 1279, Prediction: 0
Activation: Sigmoid, PassengerId: 1280, Prediction: 0
Activation: Sigmoid, PassengerId: 1281, Prediction: 0
Activation: Sigmoid, PassengerId: 1282, Prediction: 0
Activation: Sigmoid, PassengerId: 1283, Prediction: 1
Activation: Sigmoid, PassengerId: 1284, Prediction: 1
Activation: Sigmoid, PassengerId: 1285, Prediction: 0
Activation: Sigmoid, PassengerId: 1286, Prediction: 0
Activation: Sigmoid, PassengerId: 1287, Prediction: 1
Activation: Sigmoid, PassengerId: 1288, Prediction: 0
Activation: Sigmoid, PassengerId: 1289, Prediction: 1
Activation: Sigmoid, PassengerId: 1290, Prediction: 0
Activation: Sigmoid, PassengerId: 1291, Prediction: 0
Activation: Sigmoid, PassengerId: 1292, Prediction: 1
Activation: Sigmoid, PassengerId: 1293, Prediction: 0
Activation: Sigmoid, PassengerId: 1294, Prediction: 1
Activation: Sigmoid, PassengerId: 1295, Prediction: 0
Activation: Sigmoid, PassengerId: 1296, Prediction: 1
Activation: Sigmoid, PassengerId: 1297, Prediction: 0
Activation: Sigmoid, PassengerId: 1298, Prediction: 0
Activation: Sigmoid, PassengerId: 1299, Prediction: 0
Activation: Sigmoid, PassengerId: 1300, Prediction: 1
Activation: Sigmoid, PassengerId: 1301, Prediction: 1
Activation: Sigmoid, PassengerId: 1302, Prediction: 1
Activation: Sigmoid, PassengerId: 1303, Prediction: 1
Activation: Sigmoid, PassengerId: 1304, Prediction: 0
Activation: Sigmoid, PassengerId: 1305, Prediction: 0
Activation: Sigmoid, PassengerId: 1306, Prediction: 1
Activation: Sigmoid, PassengerId: 1307, Prediction: 0
Activation: Sigmoid, PassengerId: 1308, Prediction: 0
Activation: Sigmoid, PassengerId: 1309, Prediction: 1
==================================================
Testing with Activation Function: Tanh
Epoch [1/1000] - Loss: 0.6401
Epoch [2/1000] - Loss: 0.6014
Epoch [3/1000] - Loss: 0.5903
Epoch [4/1000] - Loss: 0.5774
Epoch [5/1000] - Loss: 0.5665
Epoch [6/1000] - Loss: 0.5574
Epoch [7/1000] - Loss: 0.5406
Epoch [8/1000] - Loss: 0.5278
Epoch [9/1000] - Loss: 0.5059
Epoch [10/1000] - Loss: 0.4944
Activation: Sigmoid, PassengerId: 919, Prediction: 0
Activation: Sigmoid, PassengerId: 919, Prediction: 0
Activation: Sigmoid, PassengerId: 919, Prediction: 0
Activation: Sigmoid, PassengerId: 919, Prediction: 0
Activation: Sigmoid, PassengerId: 919, Prediction: 0
Activation: Sigmoid, PassengerId: 919, Prediction: 0
Activation: Sigmoid, PassengerId: 919, Prediction: 0
Activation: Sigmoid, PassengerId: 919, Prediction: 0
Activation: Sigmoid, PassengerId: 919, Prediction: 0
Activation: Sigmoid, PassengerId: 919, Prediction: 0
Activation: Sigmoid, PassengerId: 919, Prediction: 0
Activation: Sigmoid, PassengerId: 919, Prediction: 0
Activation: Sigmoid, PassengerId: 919, Prediction: 0
Activation: Tanh, PassengerId: 928, Prediction: 0: 0
Activation: Tanh, PassengerId: 929, Prediction: 0
Activation: Tanh, PassengerId: 930, Prediction: 0
Activation: Tanh, PassengerId: 931, Prediction: 1
Activation: Tanh, PassengerId: 932, Prediction: 0
Activation: Tanh, PassengerId: 933, Prediction: 1
Activation: Tanh, PassengerId: 934, Prediction: 0
Activation: Tanh, PassengerId: 935, Prediction: 1
Activation: Tanh, PassengerId: 936, Prediction: 1
Activation: Tanh, PassengerId: 937, Prediction: 0
Activation: Tanh, PassengerId: 938, Prediction: 0
Activation: Tanh, PassengerId: 939, Prediction: 0
Activation: Tanh, PassengerId: 940, Prediction: 1
Activation: Tanh, PassengerId: 941, Prediction: 0
Activation: Tanh, PassengerId: 942, Prediction: 1
Activation: Tanh, PassengerId: 943, Prediction: 1
Activation: Tanh, PassengerId: 944, Prediction: 0
Activation: Tanh, PassengerId: 945, Prediction: 1
Activation: Tanh, PassengerId: 946, Prediction: 1
Activation: Tanh, PassengerId: 947, Prediction: 0
Activation: Tanh, PassengerId: 948, Prediction: 0
Activation: Tanh, PassengerId: 949, Prediction: 0
Activation: Tanh, PassengerId: 950, Prediction: 0
Activation: Tanh, PassengerId: 951, Prediction: 1
Activation: Tanh, PassengerId: 952, Prediction: 0
Activation: Tanh, PassengerId: 953, Prediction: 0
Activation: Tanh, PassengerId: 954, Prediction: 0
Activation: Tanh, PassengerId: 955, Prediction: 1
Activation: Tanh, PassengerId: 956, Prediction: 1
Activation: Tanh, PassengerId: 957, Prediction: 1
Activation: Tanh, PassengerId: 958, Prediction: 1
Activation: Tanh, PassengerId: 959, Prediction: 0
Activation: Tanh, PassengerId: 960, Prediction: 0
Activation: Tanh, PassengerId: 961, Prediction: 0
Activation: Tanh, PassengerId: 962, Prediction: 1
Activation: Tanh, PassengerId: 963, Prediction: 0
Activation: Tanh, PassengerId: 964, Prediction: 0
Activation: Tanh, PassengerId: 965, Prediction: 0
Activation: Tanh, PassengerId: 966, Prediction: 1
Activation: Tanh, PassengerId: 967, Prediction: 0
Activation: Tanh, PassengerId: 968, Prediction: 0
Activation: Tanh, PassengerId: 969, Prediction: 1
Activation: Tanh, PassengerId: 970, Prediction: 0
Activation: Tanh, PassengerId: 971, Prediction: 1
Activation: Tanh, PassengerId: 972, Prediction: 1
Activation: Tanh, PassengerId: 973, Prediction: 0
Activation: Tanh, PassengerId: 974, Prediction: 1
Activation: Tanh, PassengerId: 975, Prediction: 0
Activation: Tanh, PassengerId: 976, Prediction: 1
Activation: Tanh, PassengerId: 977, Prediction: 0
Activation: Tanh, PassengerId: 978, Prediction: 1
Activation: Tanh, PassengerId: 979, Prediction: 1
Activation: Tanh, PassengerId: 980, Prediction: 1
Activation: Tanh, PassengerId: 981, Prediction: 1
Activation: Tanh, PassengerId: 982, Prediction: 1
Activation: Tanh, PassengerId: 983, Prediction: 0
Activation: Tanh, PassengerId: 984, Prediction: 1
Activation: Tanh, PassengerId: 985, Prediction: 0
Activation: Tanh, PassengerId: 986, Prediction: 0
Activation: Tanh, PassengerId: 987, Prediction: 0
Activation: Tanh, PassengerId: 988, Prediction: 1
Activation: Tanh, PassengerId: 989, Prediction: 0
Activation: Tanh, PassengerId: 990, Prediction: 0
Activation: Tanh, PassengerId: 991, Prediction: 0
Activation: Tanh, PassengerId: 992, Prediction: 1
Activation: Tanh, PassengerId: 993, Prediction: 0
Activation: Tanh, PassengerId: 994, Prediction: 0
Activation: Tanh, PassengerId: 995, Prediction: 0
Activation: Tanh, PassengerId: 996, Prediction: 0
Activation: Tanh, PassengerId: 997, Prediction: 0
Activation: Tanh, PassengerId: 998, Prediction: 0
Activation: Tanh, PassengerId: 999, Prediction: 0
Activation: Tanh, PassengerId: 1000, Prediction: 0
Activation: Tanh, PassengerId: 1001, Prediction: 0
Activation: Tanh, PassengerId: 1002, Prediction: 0
Activation: Tanh, PassengerId: 1003, Prediction: 1
Activation: Tanh, PassengerId: 1004, Prediction: 1
Activation: Tanh, PassengerId: 1005, Prediction: 1
Activation: Tanh, PassengerId: 1006, Prediction: 1
Activation: Tanh, PassengerId: 1007, Prediction: 1
Activation: Tanh, PassengerId: 1008, Prediction: 0
Activation: Tanh, PassengerId: 1009, Prediction: 1
Activation: Tanh, PassengerId: 1010, Prediction: 0
Activation: Tanh, PassengerId: 1011, Prediction: 1
Activation: Tanh, PassengerId: 1012, Prediction: 1
Activation: Tanh, PassengerId: 1013, Prediction: 0
Activation: Tanh, PassengerId: 1014, Prediction: 1
Activation: Tanh, PassengerId: 1015, Prediction: 0
Activation: Tanh, PassengerId: 1016, Prediction: 0
Activation: Tanh, PassengerId: 1017, Prediction: 0
Activation: Tanh, PassengerId: 1018, Prediction: 0
Activation: Tanh, PassengerId: 1019, Prediction: 1
Activation: Tanh, PassengerId: 1020, Prediction: 0
Activation: Tanh, PassengerId: 1021, Prediction: 0
Activation: Tanh, PassengerId: 1022, Prediction: 0
Activation: Tanh, PassengerId: 1023, Prediction: 0
Activation: Tanh, PassengerId: 1024, Prediction: 0
Activation: Tanh, PassengerId: 1025, Prediction: 0
Activation: Tanh, PassengerId: 1026, Prediction: 0
Activation: Tanh, PassengerId: 1027, Prediction: 0
Activation: Tanh, PassengerId: 1028, Prediction: 0
Activation: Tanh, PassengerId: 1029, Prediction: 0
Activation: Tanh, PassengerId: 1030, Prediction: 0
Activation: Tanh, PassengerId: 1031, Prediction: 0
Activation: Tanh, PassengerId: 1032, Prediction: 0
Activation: Tanh, PassengerId: 1033, Prediction: 1
Activation: Tanh, PassengerId: 1034, Prediction: 0
Activation: Tanh, PassengerId: 1035, Prediction: 0
Activation: Tanh, PassengerId: 1036, Prediction: 1
Activation: Tanh, PassengerId: 1037, Prediction: 1
Activation: Tanh, PassengerId: 1038, Prediction: 0
Activation: Tanh, PassengerId: 1039, Prediction: 0
Activation: Tanh, PassengerId: 1040, Prediction: 1
Activation: Tanh, PassengerId: 1041, Prediction: 0
Activation: Tanh, PassengerId: 1042, Prediction: 1
Activation: Tanh, PassengerId: 1043, Prediction: 0
Activation: Tanh, PassengerId: 1044, Prediction: 0
Activation: Tanh, PassengerId: 1045, Prediction: 1
Activation: Tanh, PassengerId: 1046, Prediction: 0
Activation: Tanh, PassengerId: 1047, Prediction: 0
Activation: Tanh, PassengerId: 1048, Prediction: 1
Activation: Tanh, PassengerId: 1049, Prediction: 0
Activation: Tanh, PassengerId: 1050, Prediction: 1
Activation: Tanh, PassengerId: 1051, Prediction: 1
Activation: Tanh, PassengerId: 1052, Prediction: 1
Activation: Tanh, PassengerId: 1053, Prediction: 1
Activation: Tanh, PassengerId: 1054, Prediction: 1
Activation: Tanh, PassengerId: 1055, Prediction: 0
Activation: Tanh, PassengerId: 1056, Prediction: 0
Activation: Tanh, PassengerId: 1057, Prediction: 0
Activation: Tanh, PassengerId: 1058, Prediction: 0
Activation: Tanh, PassengerId: 1059, Prediction: 0
Activation: Tanh, PassengerId: 1060, Prediction: 1
Activation: Tanh, PassengerId: 1061, Prediction: 0
Activation: Tanh, PassengerId: 1062, Prediction: 0
Activation: Tanh, PassengerId: 1063, Prediction: 0
Activation: Tanh, PassengerId: 1064, Prediction: 0
Activation: Tanh, PassengerId: 1065, Prediction: 0
Activation: Tanh, PassengerId: 1066, Prediction: 0
Activation: Tanh, PassengerId: 1067, Prediction: 1
Activation: Tanh, PassengerId: 1068, Prediction: 1
Activation: Tanh, PassengerId: 1069, Prediction: 0
Activation: Tanh, PassengerId: 1070, Prediction: 0
Activation: Tanh, PassengerId: 1071, Prediction: 1
Activation: Tanh, PassengerId: 1072, Prediction: 0
Activation: Tanh, PassengerId: 1073, Prediction: 0
Activation: Tanh, PassengerId: 1074, Prediction: 1
Activation: Tanh, PassengerId: 1075, Prediction: 0
Activation: Tanh, PassengerId: 1076, Prediction: 0
Activation: Tanh, PassengerId: 1077, Prediction: 0
Activation: Tanh, PassengerId: 1078, Prediction: 0
Activation: Tanh, PassengerId: 1079, Prediction: 1
Activation: Tanh, PassengerId: 1080, Prediction: 0
Activation: Tanh, PassengerId: 1081, Prediction: 0
Activation: Tanh, PassengerId: 1082, Prediction: 0
Activation: Tanh, PassengerId: 1083, Prediction: 0
Activation: Tanh, PassengerId: 1084, Prediction: 1
Activation: Tanh, PassengerId: 1085, Prediction: 0
Activation: Tanh, PassengerId: 1086, Prediction: 1
Activation: Tanh, PassengerId: 1087, Prediction: 0
Activation: Tanh, PassengerId: 1088, Prediction: 1
Activation: Tanh, PassengerId: 1089, Prediction: 0
Activation: Tanh, PassengerId: 1090, Prediction: 0
Activation: Tanh, PassengerId: 1091, Prediction: 0
Activation: Tanh, PassengerId: 1092, Prediction: 1
Activation: Tanh, PassengerId: 1093, Prediction: 1
Activation: Tanh, PassengerId: 1094, Prediction: 0
Activation: Tanh, PassengerId: 1095, Prediction: 1
Activation: Tanh, PassengerId: 1096, Prediction: 0
Activation: Tanh, PassengerId: 1097, Prediction: 0
Activation: Tanh, PassengerId: 1098, Prediction: 0
Activation: Tanh, PassengerId: 1099, Prediction: 0
Activation: Tanh, PassengerId: 1100, Prediction: 1
Activation: Tanh, PassengerId: 1101, Prediction: 0
Activation: Tanh, PassengerId: 1102, Prediction: 0
Activation: Tanh, PassengerId: 1103, Prediction: 0
Activation: Tanh, PassengerId: 1104, Prediction: 0
Activation: Tanh, PassengerId: 1105, Prediction: 1
Activation: Tanh, PassengerId: 1106, Prediction: 0
Activation: Tanh, PassengerId: 1107, Prediction: 1
Activation: Tanh, PassengerId: 1108, Prediction: 1
Activation: Tanh, PassengerId: 1109, Prediction: 0
Activation: Tanh, PassengerId: 1110, Prediction: 1
Activation: Tanh, PassengerId: 1111, Prediction: 0
Activation: Tanh, PassengerId: 1112, Prediction: 1
Activation: Tanh, PassengerId: 1113, Prediction: 0
Activation: Tanh, PassengerId: 1114, Prediction: 1
Activation: Tanh, PassengerId: 1115, Prediction: 0
Activation: Tanh, PassengerId: 1116, Prediction: 1
Activation: Tanh, PassengerId: 1117, Prediction: 0
Activation: Tanh, PassengerId: 1118, Prediction: 0
Activation: Tanh, PassengerId: 1119, Prediction: 1
Activation: Tanh, PassengerId: 1120, Prediction: 0
Activation: Tanh, PassengerId: 1121, Prediction: 0
Activation: Tanh, PassengerId: 1122, Prediction: 0
Activation: Tanh, PassengerId: 1123, Prediction: 1
Activation: Tanh, PassengerId: 1124, Prediction: 0
Activation: Tanh, PassengerId: 1125, Prediction: 0
Activation: Tanh, PassengerId: 1126, Prediction: 0
Activation: Tanh, PassengerId: 1127, Prediction: 0
Activation: Tanh, PassengerId: 1128, Prediction: 0
Activation: Tanh, PassengerId: 1129, Prediction: 1
Activation: Tanh, PassengerId: 1130, Prediction: 1
Activation: Tanh, PassengerId: 1131, Prediction: 1
Activation: Tanh, PassengerId: 1132, Prediction: 1
Activation: Tanh, PassengerId: 1133, Prediction: 1
Activation: Tanh, PassengerId: 1134, Prediction: 0
Activation: Tanh, PassengerId: 1135, Prediction: 0
Activation: Tanh, PassengerId: 1136, Prediction: 1
Activation: Tanh, PassengerId: 1137, Prediction: 1
Activation: Tanh, PassengerId: 1138, Prediction: 0
Activation: Tanh, PassengerId: 1139, Prediction: 0
Activation: Tanh, PassengerId: 1140, Prediction: 1
Activation: Tanh, PassengerId: 1141, Prediction: 0
Activation: Tanh, PassengerId: 1142, Prediction: 1
Activation: Tanh, PassengerId: 1143, Prediction: 0
Activation: Tanh, PassengerId: 1144, Prediction: 0
Activation: Tanh, PassengerId: 1145, Prediction: 0
Activation: Tanh, PassengerId: 1146, Prediction: 0
Activation: Tanh, PassengerId: 1147, Prediction: 0
Activation: Tanh, PassengerId: 1148, Prediction: 0
Activation: Tanh, PassengerId: 1149, Prediction: 0
Activation: Tanh, PassengerId: 1150, Prediction: 0
Activation: Tanh, PassengerId: 1151, Prediction: 0
Activation: Tanh, PassengerId: 1152, Prediction: 0
Activation: Tanh, PassengerId: 1153, Prediction: 0
Activation: Tanh, PassengerId: 1154, Prediction: 1
Activation: Tanh, PassengerId: 1155, Prediction: 1
Activation: Tanh, PassengerId: 1156, Prediction: 0
Activation: Tanh, PassengerId: 1157, Prediction: 0
Activation: Tanh, PassengerId: 1158, Prediction: 0
Activation: Tanh, PassengerId: 1159, Prediction: 0
Activation: Tanh, PassengerId: 1160, Prediction: 0
Activation: Tanh, PassengerId: 1161, Prediction: 0
Activation: Tanh, PassengerId: 1162, Prediction: 0
Activation: Tanh, PassengerId: 1163, Prediction: 0
Activation: Tanh, PassengerId: 1164, Prediction: 1
Activation: Tanh, PassengerId: 1165, Prediction: 1
Activation: Tanh, PassengerId: 1166, Prediction: 0
Activation: Tanh, PassengerId: 1167, Prediction: 1
Activation: Tanh, PassengerId: 1168, Prediction: 0
Activation: Tanh, PassengerId: 1169, Prediction: 0
Activation: Tanh, PassengerId: 1170, Prediction: 0
Activation: Tanh, PassengerId: 1171, Prediction: 0
Activation: Tanh, PassengerId: 1172, Prediction: 0
Activation: Tanh, PassengerId: 1173, Prediction: 0
Activation: Tanh, PassengerId: 1174, Prediction: 1
Activation: Tanh, PassengerId: 1175, Prediction: 0
Activation: Tanh, PassengerId: 1176, Prediction: 1
Activation: Tanh, PassengerId: 1177, Prediction: 0
Activation: Tanh, PassengerId: 1178, Prediction: 0
Activation: Tanh, PassengerId: 1179, Prediction: 0
Activation: Tanh, PassengerId: 1180, Prediction: 0
Activation: Tanh, PassengerId: 1181, Prediction: 0
Activation: Tanh, PassengerId: 1182, Prediction: 0
Activation: Tanh, PassengerId: 1183, Prediction: 0
Activation: Tanh, PassengerId: 1184, Prediction: 0
Activation: Tanh, PassengerId: 1185, Prediction: 0
Activation: Tanh, PassengerId: 1186, Prediction: 0
Activation: Tanh, PassengerId: 1187, Prediction: 0
Activation: Tanh, PassengerId: 1188, Prediction: 1
Activation: Tanh, PassengerId: 1189, Prediction: 0
Activation: Tanh, PassengerId: 1190, Prediction: 0
Activation: Tanh, PassengerId: 1191, Prediction: 0
Activation: Tanh, PassengerId: 1192, Prediction: 0
Activation: Tanh, PassengerId: 1193, Prediction: 1
Activation: Tanh, PassengerId: 1194, Prediction: 0
Activation: Tanh, PassengerId: 1195, Prediction: 0
Activation: Tanh, PassengerId: 1196, Prediction: 1
Activation: Tanh, PassengerId: 1197, Prediction: 0
Activation: Tanh, PassengerId: 1198, Prediction: 0
Activation: Tanh, PassengerId: 1199, Prediction: 0
Activation: Tanh, PassengerId: 1200, Prediction: 0
Activation: Tanh, PassengerId: 1201, Prediction: 0
Activation: Tanh, PassengerId: 1202, Prediction: 0
Activation: Tanh, PassengerId: 1203, Prediction: 0
Activation: Tanh, PassengerId: 1204, Prediction: 0
Activation: Tanh, PassengerId: 1205, Prediction: 0
Activation: Tanh, PassengerId: 1206, Prediction: 1
Activation: Tanh, PassengerId: 1207, Prediction: 1
Activation: Tanh, PassengerId: 1208, Prediction: 1
Activation: Tanh, PassengerId: 1209, Prediction: 1
Activation: Tanh, PassengerId: 1210, Prediction: 0
Activation: Tanh, PassengerId: 1211, Prediction: 0
Activation: Tanh, PassengerId: 1212, Prediction: 0
Activation: Tanh, PassengerId: 1213, Prediction: 0
Activation: Tanh, PassengerId: 1214, Prediction: 0
Activation: Tanh, PassengerId: 1215, Prediction: 1
Activation: Tanh, PassengerId: 1216, Prediction: 1
Activation: Tanh, PassengerId: 1217, Prediction: 0
Activation: Tanh, PassengerId: 1218, Prediction: 1
Activation: Tanh, PassengerId: 1219, Prediction: 0
Activation: Tanh, PassengerId: 1220, Prediction: 0
Activation: Tanh, PassengerId: 1221, Prediction: 0
Activation: Tanh, PassengerId: 1222, Prediction: 0
Activation: Tanh, PassengerId: 1223, Prediction: 0
Activation: Tanh, PassengerId: 1224, Prediction: 0
Activation: Tanh, PassengerId: 1225, Prediction: 1
Activation: Tanh, PassengerId: 1226, Prediction: 0
Activation: Tanh, PassengerId: 1227, Prediction: 1
Activation: Tanh, PassengerId: 1228, Prediction: 0
Activation: Tanh, PassengerId: 1229, Prediction: 0
Activation: Tanh, PassengerId: 1230, Prediction: 0
Activation: Tanh, PassengerId: 1231, Prediction: 1
Activation: Tanh, PassengerId: 1232, Prediction: 0
Activation: Tanh, PassengerId: 1233, Prediction: 0
Activation: Tanh, PassengerId: 1234, Prediction: 0
Activation: Tanh, PassengerId: 1235, Prediction: 1
Activation: Tanh, PassengerId: 1236, Prediction: 1
Activation: Tanh, PassengerId: 1237, Prediction: 1
Activation: Tanh, PassengerId: 1238, Prediction: 0
Activation: Tanh, PassengerId: 1239, Prediction: 1
Activation: Tanh, PassengerId: 1240, Prediction: 0
Activation: Tanh, PassengerId: 1241, Prediction: 0
Activation: Tanh, PassengerId: 1242, Prediction: 1
Activation: Tanh, PassengerId: 1243, Prediction: 0
Activation: Tanh, PassengerId: 1244, Prediction: 0
Activation: Tanh, PassengerId: 1245, Prediction: 0
Activation: Tanh, PassengerId: 1246, Prediction: 1
Activation: Tanh, PassengerId: 1247, Prediction: 1
Activation: Tanh, PassengerId: 1248, Prediction: 1
Activation: Tanh, PassengerId: 1249, Prediction: 0
Activation: Tanh, PassengerId: 1250, Prediction: 0
Activation: Tanh, PassengerId: 1251, Prediction: 0
Activation: Tanh, PassengerId: 1252, Prediction: 0
Activation: Tanh, PassengerId: 1253, Prediction: 1
Activation: Tanh, PassengerId: 1254, Prediction: 0
Activation: Tanh, PassengerId: 1255, Prediction: 0
Activation: Tanh, PassengerId: 1256, Prediction: 1
Activation: Tanh, PassengerId: 1257, Prediction: 0
Activation: Tanh, PassengerId: 1258, Prediction: 0
Activation: Tanh, PassengerId: 1259, Prediction: 1
Activation: Tanh, PassengerId: 1260, Prediction: 1
